    0.279675662517547607E+02    0.235034823417663574E+02    0.187669789791107178E+02    0.567756795585155487E+02    0.168653103709220886E+01    0.584229588508605957E+00    0.182171773910522461E+02    0.151420718431472778E+02    0.218707733750343323E+02    0.591727051138877869E+01   -0.101584281600000000E+11   -0.496515351937698846E+01    1
    0.160788953304290771E+02    0.847972869873046875E+02    0.139029046893119812E+02    0.982363278269767761E+02    0.638148444890975952E+01    0.286995768547058105E-01    0.278992545604705811E+02    0.125998160243034363E+02    0.754731951057910919E+02    0.253919455409049988E+01   -0.750977331200000000E+10   -0.497515351937698824E+01    1
    0.410537779331207275E+02    0.982199251651763916E+02    0.343452012538909912E+02    0.800709112882614136E+02    0.686435431241989136E+00    0.949514448642730713E+00   -0.809237480163574219E+01    0.155153831839561462E+02    0.270488226413726807E+02    0.630235105752944946E+00   -0.444778137600000000E+10   -0.498515351937698359E+01    1
    0.985680222511291504E+02    0.504653036594390869E+02    0.151071852445602417E+02    0.769669213294982910E+02    0.528541046380996704E+01    0.772621214389801025E+00   -0.444530117511749268E+02    0.237717783451080322E+02    0.640187201499938965E+02    0.124774622917175293E+01   -0.382247936000000000E+10   -0.499515351937698426E+01    1
    0.485093593597412109E+01    0.455063760280609131E+02    0.125143742561340332E+02    0.201315592527389526E+02    0.985849082469940186E+00    0.328853487968444824E+00    0.200581812858581543E+02    0.289330428838729858E+02    0.720708394646644592E+02    0.489303636550903320E+01   -0.307378406400000000E+10   -0.500515351937698583E+01    1
    0.112571597099304199E+02    0.254728674888610840E+02    0.256191065907478333E+02    0.281570202410221100E+02    0.437611433863639832E+01    0.500012993812561035E+00   -0.509997367858886719E+01    0.143395116925239563E+02    0.472577852308750153E+02    0.631456154584884644E+01   -0.259873587200000000E+10   -0.501515351937698384E+01    1
    0.983810067176818848E+02    0.437970817089080811E+02    0.147322258353233337E+02    0.722473063170909882E+02    0.384067210555076599E+01    0.503191947937011719E+00    0.224195015430450439E+02    0.198578989505767822E+02    0.572513542473316193E+02    0.764064300060272217E+01   -0.185364556800000000E+10   -0.502515351937698451E+01    1
    0.229694366455078125E+02    0.867089152336120605E+02    0.216985976696014404E+02    0.445516300201416016E+02    0.420532423257827759E+01    0.358210921287536621E+00    0.114005577564239502E+02    0.147480016946792603E+02    0.370285435616970062E+02    0.755628082156181335E+01   -0.104339193600000000E+10   -0.503515351937698608E+01    1
    0.845718979835510254E+01    0.420755147933959961E+02    0.142979881167411804E+02    0.966756800115108490E+02    0.320463585853576660E+01    0.246866941452026367E-01    0.890955054759979248E+02    0.213705098628997803E+02    0.516147580444812775E+02    0.608257818222045898E+01   -0.707942400000000000E+09   -0.504515351937698409E+01    1
    0.613400161266326904E+02    0.847163975238800049E+02    0.138877904415130615E+02    0.697632781267166138E+02    0.350598785281181335E+01    0.190685451030731201E+00   -0.767145037651062012E+02    0.194336032867431641E+02    0.418818238377571106E+02    0.628261777758598328E+01   -0.639764480000000000E+09   -0.505515351937698298E+01    1
